id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
68340127,72926857,19800.0,19800.0,19800.0, 60 months,20.5,530.11,E,E4,business office administrator,10+ years,RENT,55000.0,Verified,Dec-2015,Issued,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68340127,,debt_consolidation,,303xx,GA,25.62,2.0,Sep-1999,0.0,7.0,,9.0,0.0,22003.0,64.0,20.0,w,19800.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Jan-2016,Dec-2015,1.0,7.0,1.0,INDIVIDUAL,,,,0.0,0.0,41828.0,0.0,2.0,0.0,1.0,14.0,19825.0,70.8,1.0,1.0,9206.0,67.0,34400.0,0.0,3.0,1.0
67329274,72131064,2200.0,2200.0,2200.0, 36 months,11.22,72.26,B,B5,Automation Specialist,10+ years,MORTGAGE,80906.0,Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67329274,,debt_consolidation,Debt consolidation,076xx,NJ,5.46,5.0,Apr-2002,1.0,10.0,,7.0,0.0,6375.0,13.2,17.0,w,2148.31,2148.31,69.52,69.52,51.69,17.83,0.0,0.0,0.0,Jan-2016,72.26,Feb-2016,Jan-2016,0.0,16.0,1.0,INDIVIDUAL,,,,0.0,0.0,141788.0,1.0,0.0,0.0,0.0,124.0,0.0,,2.0,4.0,3275.0,13.2,48300.0,0.0,1.0,3.0
40317753,43182493,3900.0,3900.0,3900.0, 36 months,12.69,130.83,C,C2,teacher,2 years,RENT,46000.0,Not Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40317753,,debt_consolidation,Debt consolidation,809xx,CO,19.67,0.0,Apr-2002,0.0,27.0,,7.0,0.0,3667.0,67.9,18.0,w,2860.74,2860.74,1433.63,1433.63,1039.26,394.37,0.0,0.0,0.0,Jan-2016,130.83,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,34953.0,,,,,,,,,,,,5400.0,,,
53675212,57205986,12000.0,12000.0,12000.0, 36 months,7.26,371.96,A,A4,Clailms Rep,< 1 year,RENT,43000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53675212,,debt_consolidation,Debt consolidation,070xx,NJ,7.93,0.0,Jan-1999,0.0,,,9.0,0.0,9697.0,36.2,11.0,f,10176.45,10176.45,2226.92,2226.92,1823.55,403.37,0.0,0.0,0.0,Jan-2016,371.96,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,9697.0,,,,,,,,,,,,26800.0,,,
3299105,4071784,12225.0,12225.0,12225.0, 36 months,12.12,406.75,B,B3,"Champions BBQ of St. Petersburg, LLC",1 year,MORTGAGE,60539.0,Not Verified,Feb-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3299105,  Borrower added on 01/29/13 > Consolidate CC bills for simplicity.<br>,debt_consolidation,Loan Refi organize,337xx,FL,18.1,1.0,Jan-1987,0.0,9.0,,9.0,0.0,26894.0,63.7,14.0,w,404.81,404.81,14233.13,14233.13,11820.19,2412.94,0.0,0.0,0.0,Jan-2016,406.75,Feb-2016,Jan-2016,0.0,61.0,1.0,INDIVIDUAL,,,,0.0,0.0,43523.0,,,,,,,,,,,,42218.0,,,
9404971,11237088,18000.0,18000.0,18000.0, 60 months,14.47,423.23,C,C2,letter carrier,7 years,RENT,55000.0,Verified,Dec-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9404971,,debt_consolidation,Debt consolidation,113xx,NY,6.44,0.0,Sep-2002,0.0,,98.0,7.0,1.0,8409.0,53.9,17.0,f,12027.35,12027.35,10577.75,10577.75,5972.65,4605.1,0.0,0.0,0.0,Jan-2016,423.23,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,115582.0,,,,,,,,,,,,15600.0,,,
30305316,32848512,4000.0,4000.0,4000.0, 36 months,9.17,127.52,B,B1,Teacher/football coavh,2 years,OWN,61000.0,Not Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30305316,,home_improvement,Home improvement,397xx,MS,12.0,0.0,Aug-1999,1.0,,,9.0,0.0,10188.0,48.1,32.0,f,2465.27,2465.27,1910.76,1910.76,1534.73,376.03,0.0,0.0,0.0,Jan-2016,127.52,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,52991.0,,,,,,,,,,,,21200.0,,,
65774089,70406872,20000.0,20000.0,20000.0, 36 months,7.26,619.93,A,A4,Field Software Engineer,< 1 year,MORTGAGE,70500.0,Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65774089,,credit_card,Credit card refinancing,283xx,NC,15.2,0.0,Jan-2004,0.0,42.0,,9.0,0.0,23176.0,57.2,49.0,w,19501.07,19501.07,603.8,603.8,498.93,104.87,0.0,0.0,0.0,Jan-2016,619.93,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,180574.0,,,,,,,,,,,,40500.0,,,
556565,716666,2000.0,2000.0,2000.0, 36 months,13.23,67.61,C,C1,Arlington Public Schools,5 years,RENT,42000.0,Verified,Aug-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=556565,  Borrower added on 07/30/10 > Personal Loan<br/>,debt_consolidation,Personal Loan,021xx,MA,21.63,2.0,Sep-1998,3.0,18.0,,12.0,0.0,4408.0,55.1,29.0,f,0.0,0.0,2433.21,2433.21,2000.0,433.21,0.0,0.0,0.0,Aug-2013,72.69,,Aug-2013,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
64968063,69494798,5000.0,5000.0,5000.0, 36 months,13.18,168.91,C,C3,Server/ Supervisor,< 1 year,RENT,40000.0,Source Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64968063,,debt_consolidation,Debt consolidation,846xx,UT,32.1,1.0,Dec-1999,1.0,10.0,,9.0,0.0,12845.0,94.4,20.0,w,4770.76,4770.76,334.16,334.16,229.24,104.92,0.0,0.0,0.0,Jan-2016,168.91,Feb-2016,Jan-2016,0.0,10.0,1.0,INDIVIDUAL,,,,0.0,0.0,23450.0,,,,,,,,,,,,13600.0,,,
7335134,8227539,18825.0,18825.0,18800.0, 60 months,9.99,399.89,B,B1,Seattle Nut & Bolt,< 1 year,MORTGAGE,43000.0,Verified,Sep-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7335134,,debt_consolidation,debt consolidation,980xx,WA,26.87,0.0,Nov-1990,0.0,,,12.0,0.0,17980.0,55.0,24.0,f,11499.32,11484.05,10793.18,10778.85,7325.68,3467.5,0.0,0.0,0.0,Dec-2015,399.89,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,162921.0,,,,,,,,,,,,32700.0,,,
5765052,7197218,9000.0,9000.0,9000.0, 36 months,6.03,273.92,A,A1,,,OWN,32170.0,Verified,Jun-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5765052,,credit_card,credit card debt,329xx,FL,4.82,1.0,Sep-1981,0.0,16.0,,10.0,0.0,3725.0,5.9,29.0,f,1616.01,1616.01,8216.4,8216.4,7383.99,832.41,0.0,0.0,0.0,Dec-2015,273.92,Feb-2016,Jan-2016,0.0,16.0,1.0,INDIVIDUAL,,,,0.0,0.0,3725.0,,,,,,,,,,,,63000.0,,,
14620618,16682921,10000.0,10000.0,10000.0, 36 months,12.49,334.49,B,B4,Human Resource Manager,8 years,MORTGAGE,57635.76,Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14620618,,credit_card,Credit card refinancing,638xx,MO,21.48,0.0,Mar-1971,0.0,,,15.0,0.0,32740.0,66.3,39.0,w,4906.46,4906.46,6689.8,6689.8,5093.54,1596.26,0.0,0.0,0.0,Dec-2015,334.49,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,128893.0,,,,,,,,,,,,49400.0,,,
57664119,61416884,35000.0,35000.0,35000.0, 60 months,12.29,783.7,C,C1,Client Management Executive,10+ years,MORTGAGE,160000.0,Source Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57664119,,credit_card,Credit card refinancing,910xx,CA,14.27,3.0,May-1992,0.0,18.0,,7.0,0.0,20255.0,70.3,12.0,w,32829.79,32829.79,3963.65,3963.65,2170.21,1793.44,0.0,0.0,0.0,Jan-2016,783.7,Feb-2016,Jan-2016,0.0,19.0,1.0,INDIVIDUAL,,,,0.0,0.0,539442.0,,,,,,,,,,,,28800.0,,,
6718849,8321167,10000.0,10000.0,10000.0, 60 months,20.31,266.67,D,D5,Law Office of Daniel C. consuegra,5 years,OWN,32000.0,Verified,Sep-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6718849,,other,Other,336xx,FL,3.26,0.0,Feb-1997,1.0,42.0,,3.0,0.0,1354.0,4.2,11.0,f,0.0,0.0,3195.07,3195.07,717.46,1148.98,0.0,1328.63,13.2863,Apr-2014,266.67,,Sep-2014,0.0,42.0,1.0,INDIVIDUAL,,,,0.0,0.0,1354.0,,,,,,,,,,,,32000.0,,,
19196937,21399623,30000.0,30000.0,30000.0, 60 months,24.08,864.44,F,F2,Field material coordinator,3 years,MORTGAGE,76000.0,Verified,Jun-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19196937,,debt_consolidation,Debt consolidation,800xx,CO,17.51,0.0,Jan-2000,1.0,,104.0,14.0,1.0,22810.0,63.4,19.0,w,0.0,0.0,36887.52,36887.52,30000.0,6887.52,0.0,0.0,0.0,Jun-2015,27378.68,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,262470.0,,,,,,,,,,,,36000.0,,,
32078135,34681299,5950.0,5950.0,5950.0, 36 months,16.99,212.11,D,D3,68W Course Manager,7 years,RENT,75100.0,Source Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=32078135,,debt_consolidation,Debt consolidation,596xx,MT,13.85,0.0,Apr-2004,2.0,57.0,59.0,9.0,1.0,1499.0,28.8,47.0,f,3985.4,3985.4,2963.92,2963.92,1964.6,999.32,0.0,0.0,0.0,Dec-2015,212.11,Jan-2016,Jan-2016,0.0,57.0,1.0,INDIVIDUAL,,,,0.0,0.0,78622.0,,,,,,,,,,,,5200.0,,,
12786711,14808830,13000.0,13000.0,13000.0, 36 months,11.99,431.73,B,B3,Truck driver,4 years,MORTGAGE,60000.0,Not Verified,Mar-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12786711,  Borrower added on 03/15/14 > To combine credit cards<br>,debt_consolidation,Debt consolidation,174xx,PA,16.98,0.0,Jul-1999,2.0,,,15.0,0.0,9078.0,32.5,57.0,f,0.0,0.0,14794.12,14794.12,13000.0,1794.12,0.0,0.0,0.0,Aug-2015,7886.44,,Aug-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,105148.0,,,,,,,,,,,,27900.0,,,
46125251,49233007,28000.0,28000.0,28000.0, 60 months,21.67,768.09,E,E5,Manager of Tax Reporting,5 years,MORTGAGE,120000.0,Source Verified,Apr-2015,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46125251,,other,Other,441xx,OH,19.91,0.0,Dec-1993,0.0,,,14.0,0.0,23905.0,87.9,33.0,w,0.0,0.0,31201.68,31201.68,28000.0,3201.68,0.0,0.0,0.0,Oct-2015,27263.3,,Oct-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,435473.0,,,,,,,,,,,,27200.0,,,
24736741,27179484,16000.0,16000.0,16000.0, 60 months,16.29,391.56,D,D2,Production Technician,3 years,OWN,48630.0,Source Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24736741,,credit_card,Credit card refinancing,613xx,IL,23.54,0.0,Apr-2005,0.0,71.0,,5.0,0.0,17293.0,95.5,9.0,w,12691.05,12691.05,6656.52,6656.52,3308.95,3347.57,0.0,0.0,0.0,Jan-2016,391.56,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,33918.0,,,,,,,,,,,,18100.0,,,
1416504,1666729,30750.0,30750.0,30475.0, 60 months,22.95,865.98,F,F1,Fbi,10+ years,MORTGAGE,77862.0,Verified,Jul-2012,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1416504,  Borrower added on 07/11/12 > Debt consolidation<br>,debt_consolidation,Debt,207xx,MD,24.68,0.0,Jan-1994,0.0,,,17.0,0.0,31989.0,75.5,35.0,f,0.0,0.0,22349.2,22149.13,6283.18,10170.44,0.0,5895.58,1061.20440001,Apr-2014,31.5,,May-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
3145081,3857266,12000.0,12000.0,11975.0, 36 months,12.12,399.26,B,B3,Flagstar Limousine,5 years,MORTGAGE,39520.0,Not Verified,Feb-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3145081,  Borrower added on 02/01/13 > Debt Consolidation<br><br>  Borrower added on 02/02/13 > Debt Consolidation<br>,debt_consolidation,Debt Loan,068xx,CT,7.71,0.0,May-1995,1.0,29.0,,16.0,0.0,9310.0,28.0,32.0,w,0.0,0.0,12121.75,12096.49,12000.0,121.75,0.0,0.0,0.0,Mar-2013,12122.0,,Aug-2014,0.0,29.0,1.0,INDIVIDUAL,,,,0.0,0.0,9310.0,,,,,,,,,,,,33300.0,,,
66584817,71310643,9000.0,9000.0,9000.0, 36 months,5.32,271.04,A,A1,Stagehand/Technician,7 years,RENT,35000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66584817,,credit_card,Credit card refinancing,112xx,NY,17.44,0.0,Sep-2003,0.0,,,12.0,0.0,12324.0,28.3,24.0,w,9000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,19750.0,,,,,,,,,,,,43500.0,,,
55900367,59562159,14600.0,14600.0,14600.0, 36 months,16.99,520.46,D,D3,owner/operator,9 years,MORTGAGE,60000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55900367,,debt_consolidation,Debt consolidation,232xx,VA,34.24,0.0,Dec-2002,0.0,,,15.0,0.0,35934.0,72.4,22.0,w,12986.2,12986.2,2588.52,2588.52,1613.8,974.72,0.0,0.0,0.0,Dec-2015,520.46,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,280087.0,,,,,,,,,,,,49600.0,,,
52362401,55832122,9600.0,9600.0,9600.0, 36 months,13.33,324.99,C,C3,office manager,10+ years,OWN,35000.0,Source Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52362401,,debt_consolidation,Debt consolidation,180xx,PA,32.82,0.0,Mar-1995,1.0,31.0,,6.0,0.0,5570.0,71.4,16.0,f,8252.97,8252.97,1942.83,1942.83,1347.03,595.8,0.0,0.0,0.0,Dec-2015,324.99,Feb-2016,Jan-2016,0.0,31.0,1.0,INDIVIDUAL,,,,0.0,0.0,19253.0,,,,,,,,,,,,7800.0,,,
5646939,7029205,31300.0,31300.0,31250.0, 36 months,14.09,1071.13,B,B5,Southwest Arkansas Development Council,3 years,RENT,70000.0,Verified,Jun-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5646939,,debt_consolidation,Debt Consolidation Loan,718xx,AR,21.82,0.0,Oct-1973,0.0,,,14.0,0.0,28013.0,58.9,47.0,f,0.0,0.0,23282.71,23245.51,14874.86,5469.09,0.0,2938.76,528.976799997,Jan-2015,1071.13,,Jun-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,52540.0,,,,,,,,,,,,47600.0,,,
63218087,67569892,14600.0,14600.0,14600.0, 36 months,15.61,510.49,D,D1,Caregiver,5 years,MORTGAGE,31740.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63218087,,debt_consolidation,Debt consolidation,225xx,VA,28.2,1.0,Feb-1988,0.0,3.0,,13.0,0.0,9303.0,39.1,18.0,f,13954.69,13954.69,1008.32,1008.32,645.31,363.01,0.0,0.0,0.0,Dec-2015,510.49,Jan-2016,Jan-2016,0.0,9.0,1.0,INDIVIDUAL,,,,0.0,0.0,24108.0,,,,,,,,,,,,23800.0,,,
51926446,55356162,12000.0,12000.0,12000.0, 36 months,14.65,413.94,C,C5,Web Developer,1 year,RENT,70000.0,Source Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51926446,,small_business,Business,787xx,TX,7.61,0.0,Jan-2012,1.0,30.0,,5.0,0.0,3353.0,43.0,7.0,w,10057.94,10057.94,2887.81,2887.81,1942.06,945.75,0.0,0.0,0.0,Jan-2016,413.94,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,17249.0,,,,,,,,,,,,7800.0,,,
38467814,41261676,7050.0,7050.0,7050.0, 36 months,16.49,249.57,D,D3,Teacher,3 years,OWN,33000.0,Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38467814,,debt_consolidation,Debt consolidation,448xx,OH,17.2,0.0,Oct-2007,0.0,,,8.0,0.0,7944.0,91.3,24.0,f,5072.68,5072.68,2981.92,2981.92,1977.32,1004.6,0.0,0.0,0.0,Jan-2016,249.57,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,83116.0,,,,,,,,,,,,8700.0,,,
60346326,64323088,30000.0,30000.0,29975.0, 36 months,16.55,1062.88,D,D2,examiner,10+ years,OWN,140000.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60346326,,debt_consolidation,Debt consolidation,112xx,NY,19.72,0.0,Feb-1998,0.0,54.0,,13.0,0.0,58246.0,72.6,36.0,f,27349.27,27326.48,4209.54,4206.03,2650.73,1558.81,0.0,0.0,0.0,Jan-2016,1062.88,Feb-2016,Jan-2016,0.0,54.0,1.0,INDIVIDUAL,,,,0.0,0.0,77596.0,,,,,,,,,,,,51600.0,,,
60885042,64926891,24000.0,24000.0,24000.0, 60 months,12.29,537.4,C,C1,Lieutenant ,10+ years,OWN,160000.0,Not Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60885042,,credit_card,Credit card refinancing,117xx,NY,9.9,0.0,Jan-2001,1.0,,,10.0,0.0,26258.0,39.8,29.0,w,23116.21,23116.21,1579.43,1579.43,883.79,695.64,0.0,0.0,0.0,Jan-2016,537.4,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,443594.0,,,,,,,,,,,,65900.0,,,
10725323,12617442,20000.0,20000.0,20000.0, 36 months,8.9,635.07,A,A5,Chief community relations,10+ years,MORTGAGE,92000.0,Source Verified,Jan-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10725323,  Borrower added on 01/19/14 > My loan is to consolidate on credit card debt<br>,debt_consolidation,Debt consolidation,844xx,UT,20.57,1.0,Sep-1997,2.0,23.0,,23.0,0.0,23068.0,37.2,48.0,f,0.0,0.0,21912.61,21912.61,20000.0,1912.61,0.0,0.0,0.0,May-2015,13021.63,,May-2015,0.0,73.0,1.0,INDIVIDUAL,,,,0.0,0.0,336323.0,,,,,,,,,,,,62000.0,,,
13306580,15348825,35000.0,35000.0,35000.0, 36 months,14.16,1198.94,C,C2,DIE MAKER,10+ years,RENT,80000.0,Verified,Mar-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13306580,,debt_consolidation,Debt consolidation,483xx,MI,26.48,0.0,May-1990,0.0,,,17.0,0.0,44305.0,86.5,42.0,w,0.0,0.0,40990.15,40990.15,35000.0,5990.15,0.0,0.0,0.0,Oct-2015,20608.17,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,127582.0,,,,,,,,,,,,51200.0,,,
16141492,18243974,4200.0,4200.0,4200.0, 36 months,11.67,138.84,B,B4,Secretary,10+ years,MORTGAGE,55000.0,Not Verified,May-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16141492,,credit_card,Credit card refinancing,301xx,GA,26.47,0.0,Jan-2004,2.0,,53.0,9.0,1.0,4217.0,31.9,26.0,w,2048.01,2048.01,2776.8,2776.8,2151.99,624.81,0.0,0.0,0.0,Jan-2016,138.84,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,169400.0,,,,,,,,,,,,13200.0,,,
12985566,15017766,7000.0,7000.0,7000.0, 36 months,13.65,238.06,C,C1,BRANCH SUPPORT,10+ years,MORTGAGE,62500.0,Not Verified,Mar-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12985566,,debt_consolidation,Debt consolidation,953xx,CA,12.44,0.0,Sep-2006,0.0,44.0,,15.0,0.0,1883.0,57.1,21.0,w,0.0,0.0,1428.36,1428.36,978.06,450.3,0.0,0.0,0.0,Sep-2014,238.06,,Jan-2016,0.0,44.0,1.0,INDIVIDUAL,,,,0.0,0.0,224961.0,,,,,,,,,,,,3300.0,,,
66404250,71130077,21000.0,21000.0,21000.0, 36 months,5.32,632.42,A,A1,site superintendent,< 1 year,MORTGAGE,108000.0,Not Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66404250,,credit_card,Credit card refinancing,941xx,CA,6.83,0.0,May-1997,0.0,,,3.0,0.0,25200.0,70.2,4.0,w,20460.68,20460.68,626.21,626.21,539.32,86.89,0.0,0.0,0.0,Jan-2016,632.42,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,26012.0,,,,,,,,,,,,35900.0,,,
66455016,71180819,4800.0,4800.0,4800.0, 36 months,6.24,146.55,A,A2,Accounting Clerk,10+ years,RENT,49000.0,Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66455016,,credit_card,Credit card refinancing,151xx,PA,2.42,0.0,Nov-1986,0.0,,,6.0,0.0,2670.0,12.4,15.0,w,4800.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,2670.0,0.0,0.0,0.0,0.0,26.0,0.0,,0.0,1.0,2135.0,12.4,21500.0,0.0,0.0,1.0
20792874,23065283,12000.0,12000.0,12000.0, 36 months,10.99,392.81,B,B3,regional leader of mechanical,10+ years,MORTGAGE,105000.0,Source Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20792874,,home_improvement,Home improvement,446xx,OH,11.26,0.0,Feb-2000,3.0,,,8.0,0.0,6589.0,36.0,13.0,f,7148.83,7148.83,6284.96,6284.96,4851.17,1433.79,0.0,0.0,0.0,Jan-2016,392.81,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,165.0,114572.0,,,,,,,,,,,,18300.0,,,
683166,872456,6000.0,6000.0,6000.0, 36 months,7.66,187.08,A,A5,Network Interpreting Service,3 years,RENT,77385.19,Not Verified,Mar-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=683166,,debt_consolidation,Wanting To Do The Debt-Free Dance!,921xx,CA,14.33,0.0,May-1997,0.0,63.0,,6.0,0.0,19528.0,82.1,22.0,f,0.0,0.0,6338.54,6338.54,6000.0,338.54,0.0,0.0,0.0,Jan-2012,4662.55,,Apr-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
56502291,60184012,35000.0,35000.0,35000.0, 60 months,16.99,869.66,D,D3,Engineering Administrator,10+ years,MORTGAGE,110000.0,Source Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56502291,,debt_consolidation,Debt consolidation,271xx,NC,15.74,0.0,Oct-1998,1.0,29.0,,14.0,0.0,25371.0,76.0,30.0,w,33075.68,33075.68,4315.26,4315.26,1924.32,2390.94,0.0,0.0,0.0,Jan-2016,869.66,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,148425.0,,,,,,,,,,,,33400.0,,,
39581673,42405485,3500.0,3500.0,3500.0, 36 months,13.66,119.05,C,C3,Truck Driver,2 years,MORTGAGE,60000.0,Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39581673,,house,Home buying,730xx,OK,28.1,0.0,Jun-2001,0.0,,,10.0,0.0,33918.0,99.8,36.0,w,2577.38,2577.38,1306.89,1306.89,922.62,384.27,0.0,0.0,0.0,Dec-2015,119.05,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,85085.0,,,,,,,,,,,,34000.0,,,
65926360,70621130,20000.0,20000.0,20000.0, 60 months,11.22,437.05,B,B5,Lead Graphic Designer,8 years,MORTGAGE,45000.0,Not Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65926360,,credit_card,Credit card refinancing,852xx,AZ,22.75,0.0,Jul-2003,0.0,,,10.0,0.0,23606.0,63.1,20.0,w,19749.95,19749.95,424.58,424.58,250.05,174.53,0.0,0.0,0.0,Jan-2016,437.05,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,210561.0,,,,,,,,,,,,37400.0,,,
28703374,31236509,21000.0,21000.0,21000.0, 60 months,14.99,499.48,C,C5,Supervisory Program Analyst,10+ years,MORTGAGE,120429.0,Source Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28703374,,debt_consolidation,Debt consolidation,206xx,MD,17.66,1.0,May-2000,0.0,13.0,,12.0,0.0,36997.0,71.3,29.0,w,17116.33,17116.33,7492.2,7492.2,3883.67,3608.53,0.0,0.0,0.0,Jan-2016,499.48,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,309226.0,,,,,,,,,,,,51900.0,,,
